Id,Label,generation 0,generation 1,generation 2,generation
2377,CASE OF ZDANOKA v. LATVIA,False,False,True,2
2378,CASE OF MANOUSSAKIS AND OTHERS v. GREECE,False,False,True,2
2379,CASE OF MIRCEA v. ROMANIA,False,False,True,2
2380,CASE OF PLOTNIKOVY v. RUSSIA,False,False,True,2
2381,CASE OF VALENZUELA CONTRERAS v. SPAIN,False,False,True,2
2382,CASE OF IORDAN IORDANOV AND OTHERS v. BULGARIA,False,False,True,2
2383,CASE OF CREANGĂ v. ROMANIA,False,False,True,2
2384,CASE OF E. v. NORWAY,False,False,True,2
2385,CASE OF PAPACHELAS v. GREECE,False,True,False,1
2386,CASE OF FÜRST-PFEIFER v. AUSTRIA,False,False,True,2
2387,CASE OF DE HAES AND GIJSELS v. BELGIUM,False,False,True,2
2388,CASE OF ORLIC v. CROATIA,True,True,False,0-1
2389,CASE OF JUSSILA v. FINLAND,False,True,False,1
2390,CASE OF EWEIDA AND OTHERS v. THE UNITED KINGDOM,False,False,True,2
2391,CASE OF CRUZ VARAS AND OTHERS v. SWEDEN,False,True,False,1
2392,CASE OF MARKOVIC AND OTHERS v. ITALY,False,False,True,2
2393,CASE OF SEJDOVIC v. ITALY,False,True,False,1
2394,CASE OF DI PEDE v. ITALY,False,False,True,2
2395,CASE OF MIHAI TOMA v. ROMANIA,False,False,True,2
2396,CASE OF NILSEN AND JOHNSEN v. NORWAY,False,False,True,2
2397,CASE OF ESTIMA JORGE v. PORTUGAL,False,False,True,2
2398,CASE OF BOUCHET v. FRANCE,False,False,True,2
2399,CASE OF PAPAGEORGIOU v. GREECE,False,False,True,2
2400,CASE OF CANTONI v. FRANCE,False,False,True,2
2401,CASE OF BERGER-KRALL AND OTHERS v. SLOVENIA,True,False,False,0
2402,CASE OF RAKIC AND OTHERS v. SERBIA,False,False,True,2
2403,CASE OF TOĞCU v. TURKEY,False,False,True,2
2404,CASE OF REINPRECHT v. AUSTRIA,False,False,True,2
2405,CASE OF NECHEPORENKO AND OTHERS v. UKRAINE,False,False,True,2
2406,CASE OF SYKORA v. SLOVAKIA,False,False,True,2
2407,CASE OF TABOR v. POLAND,False,False,True,2
2408,CASE OF SULEJMANOVIC AND OTHERS v. ITALY,False,False,True,2
2409,CASE OF SAVRIDDIN DZHURAYEV v. RUSSIA,False,False,True,2
2410,CASE OF SERGHIDES AND CHRISTOFOROU v. CYPRUS,False,True,False,1
2411,CASE OF CALEFFI v. ITALY,False,False,True,2
2412,CASE OF KUSYK v. POLAND,False,False,True,2
2413,CASE OF BEKOS AND KOUTROPOULOS v. GREECE,False,False,True,2
2414,CASE OF SAUNDERS v. THE UNITED KINGDOM,False,False,True,2
2415,CASE OF SMIRNOVA v. RUSSIA,False,False,True,2
2416,CASE OF HOZEE v. THE NETHERLANDS,False,False,True,2
2417,CASE OF GERA DE PETRI TESTAFERRATA BONICI GHAXAQ v. MALTA,False,False,True,2
2418,CASE OF BOUJLIFA v. FRANCE,False,False,True,2
2419,CASE OF BEER AND REGAN v. GERMANY,False,False,True,2
2420,CASE OF ZAPADKA v. POLAND,False,False,True,2
2421,CASE OF SIMEONOV v. BULGARIA,False,False,True,2
2422,CASE OF THE SUNDAY TIMES v. THE UNITED KINGDOM (No. 2),False,False,True,2
2423,CASE OF BREZOVEC v. CROATIA,False,True,False,1
2424,CASE OF DARÓCZY v. HUNGARY,False,False,True,2
2425,CASE OF FAYED v. THE UNITED KINGDOM,False,True,False,1
2426,CASE OF NSONA v. THE NETHERLANDS,False,False,True,2
2427,CASE OF WELLER v. HUNGARY,False,False,True,2
2428,CASE OF NIKOLOV v. BULGARIA,False,False,True,2
2429,CASE OF ISTRATII v. MOLDOVA,False,False,True,2
2430,CASE OF ALIEV v. GEORGIA,False,False,True,2
2431,CASE OF T. v. ITALY,False,False,True,2
2432,CASE OF SAVIN v. UKRAINE,False,False,True,2
2433,CASE OF CHIRIACESCU v. ROMANIA,False,False,True,2
2434,CASE OF AL-SAADOON AND MUFDHI v. THE UNITED KINGDOM,False,False,True,2
2435,CASE OF LULI AND OTHERS v. ALBANIA,False,True,False,1
2436,CASE OF SOLOVYEVY v. RUSSIA,False,False,True,2
2437,CASE OF KHAN v. GERMANY,False,False,True,2
2438,CASE OF MANDIĆ AND JOVIĆ v. SLOVENIA,False,False,True,2
2439,CASE OF EGMEZ v. CYPRUS,False,True,False,1
2440,CASE OF ERTAK v. TURKEY,False,True,False,1
2441,CASE OF MOISEJEVS v. LATVIA,False,False,True,2
2442,CASE OF PINKOWSKI v. POLAND,False,False,True,2
2443,CASE OF MENTEŞ AND OTHERS v. TURKEY,True,True,False,0-1
2444,CASE OF ELLES AND OTHERS v. SWITZERLAND,False,False,True,2
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,False,True,False,1
2446,CASE OF FILONENKO v. RUSSIA,False,False,True,2
2447,CASE OF PÉREZ DE RADA CAVANILLES v. SPAIN,False,False,True,2
2448,CASE OF G.K. v. POLAND,False,False,True,2
2449,CASE OF PEERS v. GREECE,False,True,False,1
2450,CASE OF SMIRNOV v. UKRAINE,False,False,True,2
2451,CASE OF DANILOV v. RUSSIA,False,False,True,2
2452,CASE OF GORGULU v. GERMANY,False,False,True,2
2453,CASE OF NURMAGOMEDOV v. RUSSIA,False,False,True,2
2454,CASE OF SÜREK v. TURKEY (No. 1),False,False,True,2
2455,CASE OF HOKKANEN v. FINLAND,False,True,False,1
2456,CASE OF HIRO BALANI v. SPAIN,False,True,False,1
2457,CASE OF PERETYATKO v. UKRAINE,False,False,True,2
2458,CASE OF MALAYEVY v. RUSSIA,True,False,False,0
2459,CASE OF PŁOSKI v. POLAND,False,False,True,2
2460,CASE OF UTSAYEVA AND OTHERS v. RUSSIA,False,False,True,2
2461,CASE OF LOBO MACHADO v. PORTUGAL,False,False,True,2
2462,CASE OF DIMA v. ROMANIA,False,False,True,2
2463,CASE OF BÖREKÇİOĞULLARI (ÇÖKMEZ) AND OTHERS v. TURKEY,False,False,True,2
2464,CASE OF PELLADOAH v. THE NETHERLANDS,False,False,True,2
2465,CASE OF SALOMONSSON v. SWEDEN,False,True,False,1
2466,CASE OF SOLOMONIDES v. TURKEY,False,False,True,2
2467,CASE OF CAMPBELL AND COSANS v. THE UNITED KINGDOM (ARTICLE 50),False,False,True,2
2468,CASE OF MUSCI v. ITALY,False,False,True,2
2469,CASE OF GAVAZOV v. BULGARIA,False,False,True,2
2470,CASE OF ZWIAZEK NAUCZYCIELSTWA POLSKIEGO v. POLAND,False,False,True,2
2471,CASE OF KEÇECİOĞLU AND OTHERS v. TURKEY,False,False,True,2
2472,CASE OF NECDET BULUT v. TURKEY,False,False,True,2
2473,CASE OF SAHIN v. GERMANY,False,False,True,2
2474,CASE OF SCHNEIDER v. GERMANY,False,False,True,2
2475,CASE OF BENKŐ AND SOÓSNÉ BENKŐ v. HUNGARY,False,False,True,2
2476,"CASE OF STOIMENOV v. ""THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA""",False,False,True,2
2477,CASE OF JOHANSSON v. FINLAND,False,False,True,2
2478,CASE OF KOLEGOVY v. RUSSIA,False,False,True,2
2479,CASE OF ALLAN JACOBSSON v. SWEDEN (No. 2),False,False,True,2
2480,CASE OF KOKKINAKIS v. GREECE,False,False,True,2
2481,CASE OF UKRAINE-TYUMEN v. UKRAINE,False,False,True,2
2482,CASE OF NICODEMO v. ITALY,False,False,True,2
2483,CASE OF VON HANNOVER v. GERMANY,False,False,True,2
2484,CASE OF WERNER v. POLAND,False,False,True,2
2485,CASE OF RONGONI v. ITALY,False,False,True,2
2486,CASE OF KIRPICHENKO v. UKRAINE,False,False,True,2
2487,CASE OF ILOWIECKI v. POLAND,False,False,True,2
2488,CASE OF COBZARU v. ROMANIA,False,False,True,2
2489,CASE OF VOLODINA v. RUSSIA,False,True,False,1
2490,"CASE OF WILSON, NATIONAL UNION OF JOURNALISTS AND OTHERS v. THE UNITED KINGDOM",False,False,True,2
2491,CASE OF PY v. FRANCE [Extracts],False,False,True,2
2492,CASE OF LORDOS AND OTHERS v. TURKEY,False,False,True,2
2493,CASE OF BROCA AND TEXIER-MICAULT v. FRANCE,False,False,True,2
2494,CASE OF LARISA ZOLOTAREVA v. RUSSIA,True,False,False,0
2495,CASE OF RUMOR v. ITALY,False,False,True,2
2496,CASE OF BLUMBERGA v. LATVIA,False,False,True,2
2497,CASE OF AGOSI v. THE UNITED KINGDOM,False,False,True,2
2498,CASE OF TARBUK v. CROATIA,False,True,False,1
2499,CASE OF LALLEMENT v. FRANCE,False,False,True,2
2500,CASE OF TAYLOR-SABORI v. THE UNITED KINGDOM,False,False,True,2
2501,CASE OF KADEM v. MALTA,False,False,True,2
2502,CASE OF CREDIT AND INDUSTRIAL BANK v. THE CZECH REPUBLIC,False,False,True,2
2503,CASE OF ALBINA v. ROMANIA,False,False,True,2
2504,CASE OF KONONOV v. LATVIA,False,False,True,2
2505,CASE OF SZÜCS v. AUSTRIA,False,False,True,2
2506,CASE OF VOCATURO v. ITALY,False,False,True,2
2507,CASE OF ALAJOS KISS v. HUNGARY,False,False,True,2
2508,CASE OF VONTAS AND OTHERS v. GREECE,False,True,False,1
2509,CASE OF MATVEYEV v. RUSSIA,False,False,True,2
2510,CASE OF SI AMER v. FRANCE,False,False,True,2
2511,CASE OF VRAHIMI v. TURKEY,False,False,True,2
2512,"CASE OF KJELDSEN, BUSK MADSEN AND PEDERSEN v. DENMARK",False,True,False,1
2513,CASE OF BELZIUK v. POLAND,False,False,True,2
2514,CASE OF POTOMSKA AND POTOMSKI v. POLAND,False,False,True,2
2515,CASE OF FORCELLINI v. SAN MARINO,False,False,True,2
2516,CASE OF ARSLAN v. TURKEY,False,False,True,2
2517,CASE OF CAPUANO v. ITALY,False,False,True,2
2518,CASE OF PANCHENKO v. UKRAINE,False,True,False,1
2519,CASE OF NEJDET ŞAHİN AND PERİHAN ŞAHİN v. TURKEY,False,False,True,2
2520,CASE OF BYKOV v. RUSSIA,False,False,True,2
2521,CASE OF WASSERMAN v. RUSSIA (No. 2),False,False,True,2
2522,CASE OF NEKVEDAVIČIUS v. LITHUANIA,False,False,True,2
2523,CASE OF SAVINSKIY v. UKRAINE,False,False,True,2
2524,CASE OF ASSOCIATION LES TÉMOINS DE JÉHOVAH v. FRANCE,False,False,True,2
2525,CASE OF OKYAY AND OTHERS  v. TURKEY,False,True,False,1
2526,CASE OF SERVES v. FRANCE,False,False,True,2
2527,CASE OF FORRER-NIEDENTHAL v. GERMANY,False,False,True,2
2528,CASE OF CATAN AND OTHERS v. THE REPUBLIC OF MOLDOVA AND RUSSIA,False,False,True,2
2529,CASE OF GRISHIN v. RUSSIA,False,False,True,2
2530,CASE OF VRBICA v. CROATIA,False,False,True,2
2531,CASE OF GRADINGER v. AUSTRIA,False,False,True,2
2532,CASE OF ORHAN v. TURKEY,False,True,False,1
2533,CASE OF KINGSLEY v. THE UNITED KINGDOM ,False,False,True,2
2534,CASE OF RZAKHANOV v. AZERBAIJAN,False,False,True,2
2535,CASE OF AL-NASHIF v. BULGARIA,False,True,False,1
2536,CASE OF MAURICE v. FRANCE,False,False,True,2
2537,CASE OF VENEMA v. THE NETHERLANDS,False,False,True,2
2538,CASE OF CARLETTA v. ITALY,False,False,True,2
2539,CASE OF ČINGA v. LITHUANIA,False,False,True,2
2540,CASE OF OERLEMANS v. THE NETHERLANDS,False,False,True,2
2541,CASE OF NADROSOV v. RUSSIA,False,False,True,2
2542,CASE OF IDENTOBA AND OTHERS v. GEORGIA,False,False,True,2
